DateTime,Hour,911_10,911_15,911_20,911_40,911_60,911_120,911_121,911_AB,911_T,911_PCT_10,911_PCT_15,911_PCT_20,911_PCT_40,911_PCT_AB,ADM_10,ADM_15,ADM_20,ADM_40,ADM_60,ADM_120,ADM_121,ADM_AB,ADM_T,Total,ADM_PCT_10,PCT_ADM_15,ADM_PCT_20,ADM_PCT_40,ADM_PCT_AB,TTL_PCT_10,TTL_PCT_15,TTL_PCT_20,TTL_PCT_40,TTL_PCT_AB
11/7/2025 01:00,01,1,1,0,0,0,0,0,1,3,0.5,1,1,1,0.3333,2,1,0,0,0,0,0,0,3,6,0.6667,1,1,1,0,0.6,1,1,1,0.1667
11/7/2025 02:00,02,3,1,0,0,0,0,0,0,4,0.75,1,1,1,0,7,1,0,0,0,0,0,0,8,12,0.875,1,1,1,0,0.8333,1,1,1,0
11/7/2025 03:00,03,6,0,0,0,0,0,0,0,6,1,1,1,1,0,6,0,0,0,0,0,0,0,6,12,1,1,1,1,0,1,1,1,1,0
11/7/2025 04:00,04,1,0,0,0,0,0,0,1,2,1,1,1,1,0.5,8,2,0,0,0,0,0,0,10,12,0.8,1,1,1,0,0.8182,1,1,1,0.0833
11/7/2025 05:00,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,7,7,0.8571,1,1,1,0,0.8571,1,1,1,0
11/7/2025 06:00,06,2,0,0,0,0,0,0,0,2,1,1,1,1,0,10,0,1,2,0,0,0,0,13,15,0.7692,0.7692,0.8462,1,0,0.8,0.8,0.8667,1,0
11/7/2025 07:00,07,7,0,0,0,0,0,0,0,7,1,1,1,1,0,11,6,2,1,0,0,0,0,20,27,0.55,0.85,0.95,1,0,0.6667,0.8889,0.963,1,0
11/7/2025 08:00,08,9,0,0,2,0,0,0,0,11,0.8182,0.8182,0.8182,1,0,20,5,3,2,0,0,0,0,30,41,0.6667,0.8333,0.9333,1,0,0.7073,0.8293,0.9024,1,0
11/7/2025 09:00,09,8,0,0,0,0,0,0,2,10,1,1,1,1,0.2,19,6,2,3,0,0,0,0,30,40,0.6333,0.8333,0.9,1,0,0.7105,0.8684,0.9211,1,0.05
11/7/2025 10:00,10,6,0,0,0,0,0,0,2,8,1,1,1,1,0.25,14,5,2,0,0,0,0,0,21,29,0.6667,0.9048,1,1,0,0.7407,0.9259,1,1,0.069
11/7/2025 11:00,11,4,1,0,1,0,1,1,2,10,0.5,0.625,0.625,0.75,0.2,23,6,5,2,0,0,0,0,36,46,0.6389,0.8056,0.9444,1,0,0.6136,0.7727,0.8864,0.9545,0.0435
11/7/2025 12:00,12,3,0,0,0,0,0,0,2,5,1,1,1,1,0.4,17,2,4,3,0,0,0,1,27,32,0.6538,0.7308,0.8846,1,0.037,0.6897,0.7586,0.8966,1,0.0938
